1391590260,6,0,0
1391593860,4,0,0
1391597460,2.5,0,0
1391601060,3,0,0
1391604660,6,0,0
1391608260,9,0,0
1391611860,10,0,0
1391615460,9,0,0
1391619060,10,0,0
1391622660,10,0,0
1391626260,10,0,0
1391629860,10,0,0
1391633460,10,0,0
1391637060,10,0,0
1391640660,NA,0,0
1391644260,NA,0,0
1391647860,NA,0,0
1391651460,NA,0,0
1391655060,NA,0,0
1391658660,NA,0,0
1391662260,NA,0,0
1391665860,10,0,0
1391669460,10,0,0
1391673060,10,0,0
1391676660,10,0,0
1391680260,10,0,0
1391683860,10,0,0
1391687460,10,0,0
1391691060,10,0,0
1391694660,10,0,0
1391701860,10,0,0
1391705460,10,0,0
1391709060,10,0,0
1391712660,10,0,0
1391716260,10,0,0
1391719860,10,0,0
1391723460,10,0,0
1391727060,10,0,0
1391730660,10,0,0
1391734260,9,0,0
1391737860,10,0,0
1391741460,10,0,0
1391745060,10,0,0
1391748660,10,0,0
1391752260,10,0,0
1391755860,10,0,0
1391759460,10,0,0
1391763060,10,0,0
1391766660,10,0,0
1391770260,10,0,0
1391773860,10,0,0
1391777460,10,0,0
1391781060,10,0,0
1391784660,10,0,0
1391788260,10,0,0
1391791860,10,0,0
1391795460,10,0,0
1391799060,10,0,0
1391802660,10,0,0
1391806260,10,0,0
1391809860,10,0,0
1391813460,10,0,0
1391817060,10,0,0
1391820660,10,0,0
1391824260,10,0,0
1391827860,10,0,0
1391831460,10,0,0
1391835060,10,0,0
1391838660,10,0,0
1391842260,10,0,0
1391845860,10,0,0
1391849460,10,0,0
1391853060,10,0,0
1391856660,10,0,0
1391860260,10,0,0
1391863860,10,0,0
1391867460,10,0,0
1391871060,10,0,0
1391874660,10,0,0
1391878260,10,0,0
1391881860,10,0,0
1391885460,10,0,0
1391889060,10,0,0
1391892660,10,0,0
1391896260,10,0,0
1391899860,10,0,0
1391903460,10,0,0
1391907060,10,0,0
1391910660,10,0,0
1391914260,10,0,0
1391917860,10,0,0
1391921460,10,0,0
1391925060,10,0,0
1391928660,10,0,0
1391932260,10,0,0
1391935860,10,0,0
1391939460,3,0,1
1391939940,2,0,1
1391940420,1.2,0,1
1391942400,0.8,0,1
1391943060,0.5,0,1
1391943960,0.5,0,1
1391946660,0.8,0,1
1391947140,1,0,1
1391947860,0.8,0,1
1391948280,1,0,1
1391948460,1,0,1
1391950080,2,0,1
1391950260,1.8,0,1
1391950740,1.8,0,1
1391951400,1.5,0,1
1391952840,1.8,0,1
1391953440,1.5,0,1
1391953860,2,0,1
1391954460,3,0,1
1391956920,6,0,0
1391957460,6,0,0
1391958540,6,0,0
1391960340,7,0,0
1391961060,7,0,0
1391964660,7,0,0
1391968260,7,0,0
1391971860,8,0,0
1391975460,8,0,0
1391979060,9,0,0
1391982660,10,0,0
1391986260,10,0,0
1391989860,8,0,0
1391993460,8,0,0
1391997060,9,0,0
1392000660,10,0,0
1392004260,10,0,0
1392007860,10,0,0
1392011460,10,0,0
1392015060,10,0,0
1392018660,10,0,0
1392022260,10,0,0
1392025860,10,0,0
1392029460,10,0,0
1392033060,10,0,0
1392036660,10,0,0
1392040260,10,0,0
1392043860,10,0,0
1392047460,10,0,0
1392051060,10,0,0
1392054660,10,0,0
1392058260,10,0,0
1392061860,10,0,0
1392065460,10,0,0
1392069060,10,0,0
1392072660,10,0,0
1392076260,10,0,0
1392079860,10,0,0
1392083460,10,0,0
1392087060,10,0,0
1392090660,10,0,0
1392094260,10,0,0
1392097860,10,0,0
1392101460,10,0,0
1392105060,10,0,0
1392108660,10,0,0
1392112260,10,0,0
1392115860,10,0,0
1392119460,10,0,0
1392123060,10,0,0
1392126660,10,0,0
1392130260,10,0,0
1392133860,10,0,0
1392137460,10,0,0
1392141060,10,0,0
1392144660,10,0,0
1392148260,10,0,0
1392151860,10,0,0
1392155460,10,0,0
1392159060,10,0,0
1392162660,10,0,0
1392166260,10,0,0
1392169860,10,0,0
1392173460,10,0,0
1392177060,10,0,0
1392180660,10,0,0
1392184260,10,0,0
1392187860,10,0,0
1392191460,10,0,0
1392195060,10,0,0
1392198660,10,0,0
1392202260,10,0,0
1392205860,10,0,0
1392207240,10,0,0
1392209460,10,0,0
1392213060,10,0,0
1392214440,10,0,0
1392216000,10,0,0
1392216660,10,0,0
1392220260,10,0,0
1392222480,1.8,0,1
1392223860,1.5,0,1
1392227460,1,0,1
1392227820,1,0,1
1392229200,2.5,0,1
1392230340,1.8,0,1
1392231060,2,0,1
1392231840,1.8,0,1
1392234660,0.8,0,1
1392238260,0.8,0,1
1392239940,0.8,0,1
1392241860,0.5,0,1
1392245460,0.5,0,1
1392249060,0.2,0,1
1392252660,0.2,0,1
1392256260,0.5,0,1
1392259440,1.8,0,1
1392259860,0.8,0,1
1392260880,1.5,0,1
1392261540,3,0,1
1392262800,2.5,1,0
1392263460,2.5,1,0
1392264600,1.5,1,0
1392267060,1.5,1,0
1392268500,2.5,1,0
1392269880,1.8,1,0
1392270420,1.8,1,0
1392270660,1.8,1,0
1392273540,2,0,0
1392274260,1.8,0,0
1392275040,2,0,0
1392276780,3,0,0
1392281460,4,0,0
1392285060,7,0,0
1392288660,6,0,0
1392289140,6,0,0
1392292260,8,0,0
1392295080,2.5,1,0
1392295740,3,1,0
1392295860,3,1,0
1392296460,1.8,1,0
1392299040,2,1,0
1392299460,2.5,1,0
1392300000,3,1,0
1392303060,6,0,0
1392305160,10,0,0
1392306660,10,0,0
1392308100,4,1,0
1392309360,2,0,1
1392309780,1,0,1
1392310260,0.8,0,1
1392310800,1.2,0,1
1392312840,0.5,0,1
1392313860,0.5,0,1
1392316080,0.5,0,1
1392316740,0.2,0,1
1392321060,1,0,1
1392322560,0.8,0,1
1392323280,1,0,1
1392325140,1.8,0,1
1392326940,3,0,0
1392327720,5,0,0
1392328260,5,0,0
1392331860,5,0,0
1392335460,4,0,0
1392339060,7,0,0
1392342660,10,0,0
1392346260,10,0,0
1392349860,10,0,0
1392353460,10,0,0
1392357060,9,0,0
1392360660,9,0,0
1392364260,9,0,0
1392367860,9,0,0
1392371460,10,0,0
1392375060,10,0,0
1392378660,10,0,0
1392382260,10,0,0
1392385860,10,0,0
1392389460,10,0,0
1392393060,10,0,0
1392396660,10,0,0
1392400260,10,0,0
1392403860,10,0,0
1392407460,10,0,0
1392411060,9,0,0
1392414660,10,0,0
1392418260,9,0,0
1392421860,8,0,0
1392425460,7,0,0
1392429060,7,0,0
1392432660,5,0,0
1392433320,1.8,0,1
1392433740,1,0,1
1392434220,0.8,0,1
1392436260,0.8,0,1
1392436920,1,0,1
1392437640,3,0,1
1392438660,6,0,0
1392439860,3,0,0
1392443460,5,0,0
1392447060,8,0,0
1392450240,2.5,0,1
1392450660,2,0,1
1392451860,0.5,0,1
1392454260,0.2,0,1
1392457860,0.8,0,1
1392458460,0.8,0,1
1392459300,0.8,0,1
1392460560,0.8,0,1
1392461460,0.8,0,1
1392462660,1,0,1
1392465060,3,0,1
1392466320,5,0,0
1392468660,6,0,0
1392472260,8,0,0
1392475860,10,0,0
1392479460,10,0,0
1392486660,10,0,0
1392490260,10,0,0
1392493860,10,0,0
1392501060,10,0,0
1392504660,10,0,0
1392508260,10,0,0
1392511860,10,0,0
1392515460,10,0,0
1392519060,10,0,0
1392522660,10,0,0
1392526260,10,0,0
1392529860,10,0,0
1392533460,10,0,0
1392537060,10,0,0
1392540660,10,0,0
1392544260,10,0,0
1392547860,10,0,0
1392551460,10,0,0
1392555060,10,0,0
1392559020,10,0,0
1392562260,10,0,0
1392573060,10,0,0
1392576660,10,0,0
1392580260,10,0,0
1392583860,10,0,0
1392587460,10,0,0
1392591060,10,0,0
1392594660,10,0,0
1392598260,10,0,0
1392601860,10,0,0
1392605460,10,0,0
1392609060,10,0,0
1392612660,10,0,0
1392616260,10,0,0
1392619860,10,0,0
1392623460,10,0,0
1392627060,10,0,0
1392630660,10,0,0
1392634260,10,0,0
1392637860,10,0,0
1392641460,10,0,0
1392645060,10,0,0
1392648660,10,0,0
1392659460,10,0,0
1392663060,10,0,0
1392666660,10,0,0
1392670260,10,0,0
1392673440,0.8,0,1
1392673860,0.8,0,1
1392674220,1,0,1
1392675300,0.8,0,1
1392677460,1.5,0,1
1392678960,0.8,0,1
1392681060,0.2,0,1
1392682200,1.2,0,1
1392683580,0.5,0,1
1392684660,1,0,1
1392686160,2.5,0,0
1392686700,4,0,0
1392688260,5,0,0
1392691860,4,0,0
1392695460,4,0,0
1392699060,4,0,0
1392702660,5,0,0
1392704940,6,0,0
1392706260,8,0,0
1392709860,9,0,0
1392713460,9,0,0
1392717060,10,0,0
1392720660,9,0,0
1392724260,9,0,0
1392727860,9,0,0
1392731460,10,0,0
1392735060,10,0,0
1392738660,10,0,0
1392742260,10,0,0
1392745860,10,0,0
1392749460,10,0,0
1392753060,9,0,0
1392756660,10,0,0
1392760260,8,0,0
1392763860,8,0,0
1392767460,7,0,0
1392771060,7,0,0
1392774660,6,0,0
1392775560,6,0,0
1392778260,6,0,0
1392780360,2.5,1,0
1392781260,1,1,0
1392785460,1,1,0
1392788820,1.2,0,0
1392789060,1,0,0
1392791520,2,0,0
1392792000,2.5,0,0
1392792660,3,0,0
1392796260,6,0,0
1392799860,4,0,0
1392803460,4,1,0
1392807060,6,0,0
1392810660,6,0,0
1392814260,6,0,0
1392817860,8,0,0
1392821460,9,0,0
1392825060,10,0,0
1392828660,10,0,0
1392832260,10,0,0
1392835860,10,0,0
1392839460,10,0,0
1392843060,10,0,0
1392846660,10,0,0
1392850260,10,0,0
1392853860,10,0,0
1392857460,10,0,0
1392861060,10,0,0
1392864660,9,0,0
1392868260,10,0,0
1392871860,10,0,0
1392875460,10,0,0
1392879060,10,0,0
1392882660,10,0,0
1392886260,10,0,0
1392889860,10,0,0
1392900660,3,0,0
1392901080,2,0,0
1392901740,1.8,1,0
1392904260,1.8,0,0
1392905280,2,0,0
1392905820,1.8,0,0
1392907320,2.5,0,0
1392907860,3,0,0
1392910140,2.5,0,0
1392911460,2.5,0,0
1392912000,3,0,0
1392913260,2.5,0,0
1392913860,3,0,0
1392915060,2.5,0,0
1392917520,1.8,0,0
1392918660,1.5,0,0
1392922020,2,0,0
1392922260,2,0,0
1392923760,1.8,0,0
1392925860,1.8,0,0
1392929460,1,0,0
1392933060,1.8,0,0
1392933720,2,0,0
1392936660,2,0,0
1392938160,1.2,0,0
1392940260,2,0,0
1392941580,1.8,0,0
1392943860,2,0,0
1392947460,1.8,0,0
1392951060,1,0,0
1392954660,0.5,0,0
1392958260,0.2,0,0
1392961860,0.2,0,0
1392965460,0.2,0,0
1392969060,0.5,1,0
1392971280,7,0,0
1392971760,9,0,0
1392972660,9,0,0
1392976260,9,1,0
1392979860,10,1,0
1392983460,10,0,0
1392987060,10,0,0
1392990660,10,0,0
1392994260,10,0,0
1392997860,10,0,0
1393001460,10,0,0
1393005060,10,0,0
1393008660,10,0,0
1393012260,10,0,0
1393015860,10,0,0
1393019460,10,0,0
1393023060,10,0,0
1393026660,10,0,0
1393030260,10,0,0
1393033860,10,0,0
1393037460,10,0,0
1393041060,10,0,0
1393044660,10,0,0
1393048260,10,0,0
1393051860,10,0,0
1393055460,10,0,0
1393059060,10,0,0
1393062660,10,0,0
1393066260,10,0,0
1393069860,10,0,0
1393073460,10,0,0
1393077060,10,0,0
1393080660,10,0,0
1393084260,10,0,0
1393087860,10,0,0
1393091460,10,0,0
1393095060,10,0,0
1393098660,10,0,0
1393102260,10,0,0
1393105860,10,0,0
1393109460,10,0,0
1393113060,10,0,0
1393116660,10,0,0
1393120260,10,0,0
1393123860,10,0,0
1393127460,10,0,0
1393131060,10,0,0
1393134660,10,0,0
1393138260,10,0,0
1393141860,10,0,0
1393145460,10,0,0
1393149060,10,0,0
1393152660,10,0,0
1393156260,10,0,0
1393159860,10,0,0
1393163460,10,0,0
1393167060,10,0,0
1393170660,10,0,0
1393174260,10,0,0
1393177860,10,0,0
1393181460,10,0,0
1393185060,10,0,0
1393188660,10,0,0
1393192260,10,0,0
1393195860,10,0,0
1393199460,10,0,0
1393203060,10,0,0
1393206660,10,0,0
1393210260,10,0,0
1393213860,10,0,0
1393217460,10,0,0
1393221060,10,0,0
1393224660,10,0,0
1393228260,10,0,0
1393231860,10,0,0
1393235460,10,0,0
1393239060,10,0,0
1393242660,10,0,0
1393246260,10,0,0
1393249860,10,0,0
1393253460,10,0,0
1393257060,10,0,0
1393260660,10,0,0
1393264260,10,0,0
1393267860,10,0,0
1393271460,10,0,0
1393275060,10,0,0
1393278660,10,0,0
1393282260,10,0,0
1393285860,10,0,0
1393289460,10,0,0
1393293060,10,0,0
1393296660,10,0,0
1393300260,10,0,0
1393303860,10,0,0
1393307460,10,0,0
1393311060,10,0,0
1393314660,10,0,0
1393318260,10,0,0
1393321860,10,0,0
1393325460,10,0,0
1393329060,10,0,0
1393332660,10,0,0
1393336260,10,0,0
1393339860,10,0,0
1393343460,10,0,0
1393347060,10,0,0
1393350660,10,0,0
1393354260,10,0,0
1393357860,10,0,0
1393361460,10,0,0
1393365060,10,0,0
1393368660,10,0,0
1393372260,10,0,0
1393375860,3,0,0
1393376880,1.8,0,1
1393378380,1,0,1
1393378920,0.8,0,1
1393379460,0.8,0,1
1393380360,0.5,0,1
1393381920,0.5,0,1
1393382580,0.8,0,1
1393382700,1,0,1
1393383060,1.2,0,1
1393384920,3,0,1
1393385640,8,0,0
1393386660,10,0,0
1393390260,10,0,0
1393393860,10,0,0
1393397460,10,0,0
1393401060,10,0,0
1393404660,10,0,0
1393408260,10,0,0
1393411860,10,0,0
1393415460,10,0,0
1393419060,10,0,0
1393422660,10,0,0
1393426260,10,0,0
1393429860,10,0,0
1393433460,10,0,0
1393437060,10,0,0
1393440660,10,0,0
1393444260,10,0,0
1393447860,10,0,0
1393451460,10,0,0
1393455060,10,0,0
1393458660,10,0,0
1393462260,10,0,0
1393465860,10,0,0
1393469460,10,0,0
1393473060,6,0,0
1393476660,10,0,0
1393480260,10,0,0
1393483860,10,0,0
1393487460,10,0,0
1393491060,10,0,0
1393494660,10,0,0
1393498260,6,0,0
1393501860,10,0,0
1393505460,10,0,0
1393509060,10,0,0
1393512660,10,0,0
1393516260,10,0,0
1393519860,10,0,0
1393523460,10,0,0
1393527060,10,0,0
1393530660,10,0,0
1393534260,10,0,0
1393537860,10,0,0
1393541460,10,0,0
1393545060,10,0,0
1393548660,10,0,0
1393552260,10,0,0
1393555860,10,0,0
1393559460,10,0,0
1393563060,10,0,0
1393566660,10,0,0
1393570260,10,0,0
1393573860,10,0,0
1393577460,10,0,0
1393581060,10,0,0
1393584660,10,0,0
1393588260,10,0,0
1393591860,10,0,0
1393595460,10,0,0
1393599060,10,0,0
1393602660,10,0,0
